orig.ident,nCount_RNA,nFeature_RNA,perturbation,gRNA_UMI_count,replicate,perturbation_2,library,cancer,celltype,organism,disease,tissue_type,perturbation_type,perturbation_type_2,ncounts,ngenes,percent_mito,percent_ribo,nperts,guide_id,target,mixscale_score
SeuratProject,1209,294,ES.sg12.CDKN1B,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3557,1394,2.1647456,27.354513,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,1027,334,ES.sg24.MEF2D,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3207,1366,2.7439976,27.502338,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,1750,446,ES.sg18.HAVCR2,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5820,2046,2.6116838,28.31615,1,ES.sg18.HAVCR2,HAVCR2,1
SeuratProject,6890,949,ES.sg7.CBLB,15,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,20980,4422,4.0419445,28.412773,1,ES.sg7.CBLB,CBLB,3.151928551
SeuratProject,2052,464,ES.sg35.TCEB2,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6411,2147,2.3241303,29.106224,1,ES.sg35.TCEB2,TCEB2,1.033637993
SeuratProject,1360,384,ES.sg4.C10orf54,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3892,1634,1.8242549,22.225077,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2695,530,ES.sg22.LCP2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8605,2432,4.009297,31.783846,1,ES.sg22.LCP2,LCP2,-0.928059421
SeuratProject,1015,292,ES.sg26.PDCD1,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3406,1232,4.169113,39.0781,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1321,343,ES.sg15.DGKA,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4114,1484,2.2119591,33.32523,1,ES.sg15.DGKA,DGKA,1
SeuratProject,6459,883,ES.sg6.CBLB,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,20212,4272,3.2159114,24.668514,1,ES.sg6.CBLB,CBLB,1.443292294
SeuratProject,1553,376,ES.sg26.PDCD1,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4943,1682,4.6530447,33.501923,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1273,352,ES.sg16.DGKZ,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3871,1371,4.80496,37.251358,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,6000,834,ES.sg7.CBLB,11,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,21543,4390,4.7161493,29.675533,1,ES.sg7.CBLB,CBLB,0.48322092
SeuratProject,3142,603,ES.sg24.MEF2D,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9705,2457,2.9572384,36.774857,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,1876,432,ES.sg2.BTLA,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6704,2111,4.2362766,33.66647,1,ES.sg2.BTLA,BTLA,1
SeuratProject,3768,642,ES.sg28.RASA2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12951,3320,3.7217202,27.449617,1,ES.sg28.RASA2,RASA2,1
SeuratProject,1267,372,ES.sg15.DGKA,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3605,1434,1.9417475,29.791956,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1494,374,ES.sg19.HAVCR2,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5018,1633,1.9728975,38.640892,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,2238,450,ES.sg33.STAT6,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7439,2444,2.943944,26.293858,1,ES.sg33.STAT6,STAT6,1
SeuratProject,4514,704,control,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12883,3450,2.926337,20.794846,1,ES.sg41.NonTarget.CTRL198,NonTarget,0
SeuratProject,1808,393,ES.sg7.CBLB,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5126,1697,2.1849396,32.793602,1,ES.sg7.CBLB,CBLB,-0.445653168
SeuratProject,990,288,ES.sg33.STAT6,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3206,1245,2.3705552,36.275734,1,ES.sg33.STAT6,STAT6,1
SeuratProject,2208,460,control,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7042,2283,3.2093155,26.35615,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,1051,345,ES.sg19.HAVCR2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3175,1345,2.7086613,30.708662,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,3608,655,ES.sg11.CD5,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11661,3316,2.8642483,25.520967,1,ES.sg11.CD5,CD5,1
SeuratProject,1071,312,control,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3270,1353,4.0061164,30,1,ES.sg40.NonTarget.CTRL170,NonTarget,0
SeuratProject,2159,440,control,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7212,2135,3.6467,34.706047,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,4930,787,ES.sg11.CD5,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13981,3480,3.3187897,23.832344,1,ES.sg11.CD5,CD5,1
SeuratProject,4902,713,ES.sg33.STAT6,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15361,3491,4.2184753,28.142698,1,ES.sg33.STAT6,STAT6,1
SeuratProject,977,316,ES.sg13.CDKN1B,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3110,1253,1.2861736,34.758842,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1745,426,ES.sg32.STAT6,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6028,1972,3.0690112,34.52223,1,ES.sg32.STAT6,STAT6,1
SeuratProject,1240,322,ES.sg11.CD5,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3653,1441,2.3268547,28.633999,1,ES.sg11.CD5,CD5,1
SeuratProject,1307,409,control,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4066,1517,2.4840138,36.497787,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,4664,885,ES.sg35.TCEB2,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14278,3595,2.822524,31.180838,1,ES.sg35.TCEB2,TCEB2,3.82322896
SeuratProject,2053,457,control,13,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6321,2026,2.5628855,31.150135,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,1464,393,ES.sg15.DGKA,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4321,1568,5.2996993,32.56191,1,ES.sg15.DGKA,DGKA,1
SeuratProject,1288,373,ES.sg9.CD3D,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3888,1525,2.2633746,29.038065,1,ES.sg9.CD3D,CD3D,1.262892367
SeuratProject,2004,502,ES.sg0.ARID1A,9,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5774,2079,3.9833736,27.450642,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1334,291,ES.sg19.HAVCR2,6,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4259,1340,2.27753,39.46936,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,4595,816,control,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,13051,3510,2.2756877,23.408169,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1311,361,ES.sg34.TCEB2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3594,1368,2.2537563,29.243183,1,ES.sg34.TCEB2,TCEB2,3.247027133
SeuratProject,1944,406,ES.sg13.CDKN1B,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6000,1986,2.9,27.4,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1706,365,ES.sg0.ARID1A,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5065,1651,2.704837,33.18855,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1635,380,ES.sg16.DGKZ,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5089,1604,2.082924,35.94026,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,1822,457,ES.sg20.LAG3,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6289,2039,4.340913,35.967564,1,ES.sg20.LAG3,LAG3,1
SeuratProject,2293,518,ES.sg14.DGKA,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7469,2292,2.8116214,32.654972,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1306,380,ES.sg14.DGKA,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4175,1614,4.215569,32.263474,1,ES.sg14.DGKA,DGKA,1
SeuratProject,3831,643,control,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12151,3200,2.9791787,27.018353,1,ES.sg47.NonTarget.CTRL241,NonTarget,0
SeuratProject,1395,413,ES.sg13.CDKN1B,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3824,1616,7.7667365,25.549164,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,2571,439,ES.sg26.PDCD1,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8249,2202,2.6548672,36.198326,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1588,400,ES.sg13.CDKN1B,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4555,1619,2.9198682,30.691547,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1197,355,ES.sg9.CD3D,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3745,1460,6.7823763,30.814419,1,ES.sg9.CD3D,CD3D,-1.901224522
SeuratProject,1455,356,ES.sg35.TCEB2,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3351,1304,2.0889287,23.21695,1,ES.sg35.TCEB2,TCEB2,-1.848708502
SeuratProject,2890,509,ES.sg34.TCEB2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9231,2349,2.274943,36.96241,1,ES.sg34.TCEB2,TCEB2,-0.45838674
SeuratProject,3329,626,control,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10047,2833,3.7225041,26.525331,1,ES.sg41.NonTarget.CTRL198,NonTarget,0
SeuratProject,2251,514,ES.sg27.PDCD1,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6977,2333,3.583202,27.504658,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,1714,430,ES.sg4.C10orf54,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4187,1651,3.6064007,22.975878,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,2430,541,control,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8054,2306,4.296002,35.597218,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,2188,456,ES.sg14.DGKA,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6917,2046,4.43834,35.10192,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1510,351,ES.sg15.DGKA,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4652,1617,1.8701633,31.642303,1,ES.sg15.DGKA,DGKA,1
SeuratProject,4938,772,ES.sg8.CD3D,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14516,3655,2.9346929,20.14329,1,ES.sg8.CD3D,CD3D,-0.425612933
SeuratProject,1272,367,control,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3702,1523,3.0253916,25.310642,1,ES.sg41.NonTarget.CTRL198,NonTarget,0
SeuratProject,1393,344,ES.sg14.DGKA,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4073,1483,4.2474833,30.542597,1,ES.sg14.DGKA,DGKA,1
SeuratProject,3350,634,ES.sg22.LCP2,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9518,2667,4.5597816,28.052113,1,ES.sg22.LCP2,LCP2,0.761496529
SeuratProject,1046,295,ES.sg21.LAG3,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3435,1356,3.959243,30.684134,1,ES.sg21.LAG3,LAG3,1
SeuratProject,1387,333,ES.sg37.TMEM222,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4401,1471,2.522154,36.946148,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,1653,433,ES.sg35.TCEB2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4956,1899,2.3204198,26.634382,1,ES.sg35.TCEB2,TCEB2,3.819722848
SeuratProject,1325,330,ES.sg2.BTLA,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4246,1503,2.4964674,33.86717,1,ES.sg2.BTLA,BTLA,1
SeuratProject,1735,436,ES.sg36.TMEM222,8,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5618,1932,2.8479886,30.491278,1,ES.sg36.TMEM222,TMEM222,1
SeuratProject,1040,292,ES.sg37.TMEM222,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3465,1206,3.5497835,41.356422,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,1331,362,ES.sg37.TMEM222,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4061,1442,2.019207,33.76016,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,3054,546,ES.sg12.CDKN1B,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8604,2524,2.7545328,22.013018,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,1666,375,control,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5191,1665,1.9456753,34.887306,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1667,385,ES.sg2.BTLA,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5274,1707,2.9010239,36.12059,1,ES.sg2.BTLA,BTLA,1
SeuratProject,2392,530,ES.sg30.SOCS1,7,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8246,2427,3.7472713,35.750668,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,1688,425,ES.sg37.TMEM222,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5492,1928,3.5870357,32.30153,1,ES.sg37.TMEM222,TMEM222,1
SeuratProject,5699,804,ES.sg34.TCEB2,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,19209,4106,3.7586548,29.153002,1,ES.sg34.TCEB2,TCEB2,0.941030528
SeuratProject,3392,587,ES.sg28.RASA2,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,11089,2894,4.6712956,30.922535,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2347,524,ES.sg35.TCEB2,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7059,2237,1.6857911,30.939226,1,ES.sg35.TCEB2,TCEB2,6.148599185
SeuratProject,1865,422,ES.sg28.RASA2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4644,1734,1.8949182,21.683893,1,ES.sg28.RASA2,RASA2,1
SeuratProject,4166,779,ES.sg14.DGKA,12,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14019,3681,4.4225693,29.10336,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1780,416,ES.sg30.SOCS1,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5459,1788,2.509617,33.174576,1,ES.sg30.SOCS1,SOCS1,1
SeuratProject,1248,364,ES.sg0.ARID1A,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3734,1451,2.9726834,33.476166,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1709,426,ES.sg0.ARID1A,6,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5257,1782,2.8152938,33.65037,1,ES.sg0.ARID1A,ARID1A,1
SeuratProject,1953,465,ES.sg22.LCP2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5891,1922,2.9876082,31.980988,1,ES.sg22.LCP2,LCP2,0.389476339
SeuratProject,1108,329,ES.sg21.LAG3,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3411,1202,3.869833,39.929638,1,ES.sg21.LAG3,LAG3,1
SeuratProject,6173,852,ES.sg27.PDCD1,6,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,23320,4565,3.5248713,29.635506,1,ES.sg27.PDCD1,PDCD1,1
SeuratProject,1730,440,ES.sg34.TCEB2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5288,1829,2.269289,32.431923,1,ES.sg34.TCEB2,TCEB2,-0.679076598
SeuratProject,1463,391,ES.sg26.PDCD1,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4390,1637,2.5284739,27.676538,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,1551,408,ES.sg21.LAG3,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4467,1770,2.753526,25.207073,1,ES.sg21.LAG3,LAG3,1
SeuratProject,5523,858,ES.sg13.CDKN1B,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,18548,4183,3.2348502,25.711666,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1169,342,ES.sg14.DGKA,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3673,1432,4.6011434,32.834194,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1516,387,ES.sg15.DGKA,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4950,1767,3.131313,32.848484,1,ES.sg15.DGKA,DGKA,1
SeuratProject,5228,755,ES.sg35.TCEB2,13,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,17145,3769,4.0303297,29.664625,1,ES.sg35.TCEB2,TCEB2,-0.518952214
SeuratProject,3972,743,ES.sg11.CD5,12,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,12968,3544,3.2695866,26.056446,1,ES.sg11.CD5,CD5,1
SeuratProject,2508,535,ES.sg24.MEF2D,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8958,2505,2.4447422,33.578922,1,ES.sg24.MEF2D,MEF2D,1
SeuratProject,4761,732,ES.sg12.CDKN1B,10,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,15711,3782,4.073579,27.019285,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,1978,406,ES.sg9.CD3D,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6339,2054,3.0130935,30.919703,1,ES.sg9.CD3D,CD3D,-0.89475822
SeuratProject,1448,352,ES.sg16.DGKZ,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4543,1572,2.6194146,35.57121,1,ES.sg16.DGKZ,DGKZ,1
SeuratProject,2404,444,ES.sg10.CD5,8,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7792,2239,1.5913758,32.559036,1,ES.sg10.CD5,CD5,1
SeuratProject,1705,419,ES.sg20.LAG3,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5162,1816,2.9639676,29.19411,1,ES.sg20.LAG3,LAG3,1
SeuratProject,2891,567,ES.sg14.DGKA,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,9363,2675,3.5885935,31.539036,1,ES.sg14.DGKA,DGKA,1
SeuratProject,3427,622,ES.sg5.C10orf54,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,10469,3085,3.4100678,24.7015,1,ES.sg5.C10orf54,C10orf54,1
SeuratProject,1376,368,control,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4302,1564,2.8358903,32.10135,1,ES.sg45.NonTarget.CTRL232,NonTarget,0
SeuratProject,4857,744,ES.sg13.CDKN1B,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,14499,3619,3.4692047,22.932615,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,1932,429,ES.sg7.CBLB,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6765,2104,2.645972,33.8507,1,ES.sg7.CBLB,CBLB,-0.027824102
SeuratProject,7685,1059,control,7,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,24842,4798,3.24048,26.99058,1,ES.sg40.NonTarget.CTRL170,NonTarget,0
SeuratProject,2225,553,ES.sg14.DGKA,3,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6960,2261,2.8448277,31.997126,1,ES.sg14.DGKA,DGKA,1
SeuratProject,1942,496,ES.sg6.CBLB,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6470,2055,4.343122,33.013912,1,ES.sg6.CBLB,CBLB,0.041175264
SeuratProject,2454,503,ES.sg4.C10orf54,9,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8301,2358,2.2406938,36.320927,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,1818,406,control,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6200,1855,1.7903225,37.580647,1,ES.sg43.NonTarget.CTRL108,NonTarget,0
SeuratProject,1588,493,ES.sg4.C10orf54,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5172,1940,2.8035576,31.57386,1,ES.sg4.C10orf54,C10orf54,1
SeuratProject,1672,399,ES.sg19.HAVCR2,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,5233,1868,3.229505,28.014523,1,ES.sg19.HAVCR2,HAVCR2,1
SeuratProject,2587,554,ES.sg26.PDCD1,5,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,8330,2383,4.3577433,35.59424,1,ES.sg26.PDCD1,PDCD1,1
SeuratProject,977,310,ES.sg13.CDKN1B,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3260,1270,1.9018404,34.785275,1,ES.sg13.CDKN1B,CDKN1B,1
SeuratProject,2054,416,control,4,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6212,1905,2.7688346,33.306503,1,ES.sg46.NonTarget.CTRL214,NonTarget,0
SeuratProject,1516,431,ES.sg12.CDKN1B,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,4511,1731,2.4828198,26.579472,1,ES.sg12.CDKN1B,CDKN1B,1
SeuratProject,1860,380,ES.sg28.RASA2,2,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6068,1832,1.8951879,35.332893,1,ES.sg28.RASA2,RASA2,1
SeuratProject,2341,547,ES.sg11.CD5,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,7232,2554,3.6504424,25.677544,1,ES.sg11.CD5,CD5,1
SeuratProject,1995,526,ES.sg23.LCP2,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,6565,2302,3.2444782,31.439451,1,ES.sg23.LCP2,LCP2,0.762381627
SeuratProject,1456,377,control,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3994,1503,2.4036055,28.59289,1,ES.sg44.NonTarget.CTRL41,NonTarget,0
SeuratProject,1183,351,ES.sg24.MEF2D,1,D2,Stim,D2_Stim,FALSE,T cells,human,healthy,primary,CRISPR,TCR stimulation,3554,1380,2.1384356,30.641531,1,ES.sg24.MEF2D,MEF2D,1
